geneID,Cond WT Rep 1,Cond WT Rep 2,Cond WT Rep 3,Cond Mt Rep 1,Cond Mt Rep 2,Cond Mt Rep 3
Solyc00g074810.1.1,0,0,0,0,0,0
Solyc00g074820.1.1,0,0,0,0,0,0
Solyc00g074830.1.1,0,0,0,0,0,0
Solyc00g075030.2.1,691,484,841,687,525,593
Solyc00g075040.1.1,396,219,469,449,373,362
Solyc00g075440.1.1,20,4,0,20,11,21
Solyc00g075450.2.1,1,0,0,0,1,0
Solyc00g076250.1.1,0,0,0,1,0,0
Solyc00g079050.1.1,0,0,0,0,0,0
Solyc00g080550.1.1,0,0,0,0,0,0
Solyc00g080750.2.1,62,44,36,86,56,80
Solyc00g082150.2.1,1449,1208,1484,1566,1412,1101
Solyc00g082550.1.1,0,0,0,0,0,0
Solyc00g084650.1.1,0,0,0,0,0,0
Solyc00g084750.2.1,1,0,0,1,0,2
Solyc00g084760.1.1,0,1,5,2,0,0
Solyc00g084770.1.1,0,0,0,0,0,0
Solyc00g084870.2.1,0,0,1,1,0,0
Solyc00g085070.2.1,5244,3094,5583,6140,4571,5015
Solyc00g085370.1.1,0,0,0,0,0,0
Solyc00g085770.1.1,0,0,0,0,0,0
Solyc00g085780.1.1,0,0,0,0,0,0
Solyc00g088080.1.1,0,0,0,0,0,0
Solyc00g088090.1.1,0,0,0,0,0,0
Solyc00g088190.1.1,0,0,0,0,0,0
Solyc00g088200.1.1,0,0,0,0,0,0
Solyc00g088210.1.1,0,0,0,0,0,0
Solyc00g090110.1.1,0,0,0,0,0,0
Solyc00g090120.1.1,0,0,0,0,0,0
Solyc00g090130.1.1,0,0,0,0,0,0
Solyc00g090430.2.1,1,1,0,0,0,0
Solyc00g090630.1.1,0,0,0,0,0,0
Solyc00g090640.1.1,0,0,0,0,0,0
Solyc00g090650.1.1,0,0,0,0,0,0
Solyc00g090660.1.1,0,0,0,0,0,0
Solyc00g090860.1.1,0,0,0,0,0,0
Solyc00g090870.2.1,128,147,105,203,203,132
Solyc00g091170.2.1,277,285,207,256,225,187
Solyc00g092870.1.1,0,0,0,0,0,0
Solyc00g092880.1.1,0,0,0,0,0,0
Solyc00g092890.1.1,0,0,0,0,0,0
Solyc00g092900.1.1,0,0,0,0,0,0
Solyc00g093000.1.1,0,0,0,0,0,0
Solyc00g093100.1.1,0,0,0,0,0,0
Solyc00g093300.1.1,0,0,0,2,1,0
Solyc00g093310.1.1,0,0,0,0,0,0
Solyc00g094010.1.1,0,0,0,0,0,0
Solyc00g094020.1.1,0,0,0,0,0,0
Solyc00g094520.1.1,0,0,1,0,1,0
Solyc00g094530.1.1,3,0,0,5,4,1
Solyc00g094540.1.1,2,0,0,0,5,2
Solyc00g094550.1.1,0,0,0,2,0,0
Solyc00g094850.1.1,0,0,0,0,0,0
Solyc00g095450.1.1,0,0,0,0,0,0
Solyc00g095460.1.1,0,0,0,0,0,0
Solyc00g095760.1.1,7,9,10,8,22,8
Solyc00g095860.1.1,109,69,14,147,147,142
Solyc00g096060.1.1,0,0,0,0,0,0
Solyc00g096460.1.1,3,2,0,8,4,7
Solyc00g097260.1.1,0,0,0,0,0,0
Solyc00g097760.1.1,0,0,0,0,0,0
Solyc00g097960.1.1,36,40,19,39,46,40
Solyc00g098560.2.1,95,89,98,102,87,85
Solyc00g099160.1.1,0,0,0,0,0,0
Solyc00g099460.1.1,0,0,0,0,0,0
Solyc00g099470.1.1,0,0,0,0,0,0
Solyc00g099570.1.1,0,0,0,0,0,0
Solyc00g099580.1.1,21,11,2,43,49,27
Solyc00g099880.1.1,0,0,0,0,0,0
Solyc00g100880.2.1,0,3,1,1,0,0
Solyc00g101700.1.1,0,0,0,0,0,0
Solyc00g102000.1.1,4,8,15,2,3,6
Solyc00g102400.2.1,26,23,4,35,51,31
Solyc00g104200.1.1,0,0,0,0,0,0
Solyc00g104210.1.1,0,0,0,0,0,0
Solyc00g104310.1.1,0,0,0,0,0,0
Solyc00g104320.1.1,0,0,0,0,0,0
Solyc00g104330.1.1,0,0,0,0,0,0
Solyc00g104630.1.1,0,0,0,0,0,0
Solyc00g104730.1.1,0,0,0,0,0,0
Solyc00g104740.1.1,0,0,0,0,0,0
Solyc00g104940.1.1,0,0,1,10,12,7
Solyc00g105340.1.1,0,0,0,0,0,0
Solyc00g105350.1.1,0,0,0,0,0,0
Solyc00g105750.1.1,0,0,0,0,0,0
Solyc00g106650.1.1,61,39,38,62,60,43
Solyc00g107050.1.1,0,0,0,0,0,0
Solyc00g107550.1.1,0,0,0,0,0,0
Solyc00g108550.1.1,0,0,0,0,1,0
Solyc00g109450.1.1,0,0,0,0,0,0
Solyc00g109850.1.1,0,0,0,0,0,0
Solyc00g109860.1.1,0,0,0,0,0,0
Solyc00g110060.1.1,0,0,0,0,0,0
Solyc00g110070.1.1,0,0,0,0,0,0
Solyc00g110370.1.1,0,0,0,2,0,0
Solyc00g110870.2.1,428,206,68,371,365,295
Solyc00g111170.1.1,0,0,0,0,0,0
Solyc00g111270.1.1,0,0,0,0,0,0
Solyc00g111370.1.1,0,0,0,0,0,0
Solyc00g111770.1.1,0,0,0,0,0,0
Solyc00g111780.1.1,0,0,0,0,0,0
Solyc00g112180.1.1,0,0,0,0,0,0
Solyc00g112190.2.1,0,0,1,0,0,0
Solyc00g112490.1.1,0,0,0,0,0,0
Solyc00g112500.1.1,0,0,0,0,0,0
Solyc00g112600.1.1,0,0,0,0,0,0
Solyc00g112700.1.1,0,0,0,0,0,0
Solyc00g112710.1.1,0,0,0,0,0,0
Solyc00g112810.1.1,0,0,0,0,0,0
Solyc00g112820.1.1,0,0,0,0,0,0
Solyc00g112830.1.1,0,0,0,0,0,0
Solyc00g112930.2.1,0,0,0,3,1,0
Solyc00g113230.1.1,0,0,0,0,0,0
Solyc00g113330.1.1,0,0,0,0,0,0
Solyc00g113730.1.1,0,0,0,0,0,0
Solyc00g113740.1.1,0,0,0,0,0,0
Solyc00g113750.1.1,0,0,0,0,0,0
Solyc00g114550.1.1,0,0,0,0,0,0
Solyc00g116150.1.1,0,0,0,0,0,0
Solyc00g117450.2.1,12,2,6,34,29,26
Solyc00g117650.1.1,0,0,0,0,0,0
Solyc00g118680.2.1,3,2,2,8,9,13
Solyc00g118690.1.1,0,0,0,2,5,3
Solyc00g120120.1.1,0,0,0,0,0,0
Solyc00g120820.1.1,0,0,0,0,0,0
Solyc00g120830.1.1,0,0,0,0,0,0
Solyc00g120930.1.1,0,0,0,0,0,0
Solyc00g121230.1.1,0,0,0,0,0,0
Solyc00g121730.1.1,0,0,0,0,0,0
Solyc00g122530.1.1,0,0,0,0,0,0
Solyc00g123030.1.1,0,0,0,0,0,0
Solyc00g123040.1.1,0,0,0,0,0,0
Solyc00g123240.1.1,0,0,0,0,0,0
Solyc00g124840.1.1,0,0,0,0,0,0
Solyc00g124850.1.1,0,0,0,0,0,0
Solyc00g124860.1.1,0,0,0,0,0,0
Solyc00g125260.1.1,0,0,0,0,0,0
Solyc00g125270.1.1,0,0,0,0,0,0
Solyc00g125580.1.1,2,2,0,2,2,2
Solyc00g125980.1.1,11,5,0,12,16,10
Solyc00g125990.1.1,1,2,0,6,9,3
Solyc00g126000.1.1,2,0,0,4,5,3
Solyc00g126010.1.1,0,1,0,4,5,4
Solyc00g126420.1.1,0,0,0,0,0,0
Solyc00g126430.1.1,0,0,0,0,0,0
Solyc00g126440.1.1,0,0,0,0,0,0
Solyc00g127540.1.1,0,0,0,0,0,0
Solyc00g127550.1.1,0,0,0,0,0,0
Solyc00g127560.1.1,0,0,0,0,0,0
Solyc00g127660.2.1,208,288,696,277,213,214
Solyc00g127670.1.1,2,2,1,7,7,4
Solyc00g127870.2.1,816,891,2114,445,403,384
Solyc00g128870.2.1,332,412,400,725,713,511
Solyc00g129670.1.1,0,0,0,0,0,0
Solyc00g129680.1.1,0,0,0,0,0,0
Solyc00g129880.1.1,0,0,0,0,0,0
Solyc00g129980.1.1,0,0,0,0,0,0
Solyc00g130180.1.1,0,0,0,0,0,0
Solyc00g130190.1.1,0,0,0,0,0,0
Solyc00g130290.1.1,0,0,0,0,0,0
Solyc00g130690.1.1,0,0,0,0,0,0
Solyc00g130700.1.1,0,0,0,0,0,0
Solyc00g130800.1.1,0,0,0,0,0,0
Solyc00g130810.1.1,0,0,0,0,0,0
Solyc00g131610.1.1,0,0,0,0,0,0
Solyc00g131710.1.1,0,0,0,0,0,0
Solyc00g133110.1.1,0,0,0,0,0,0
Solyc00g133710.1.1,0,0,0,0,0,0
Solyc00g133720.1.1,0,0,0,0,0,0
Solyc00g134620.1.1,0,0,0,0,0,0
Solyc00g134820.1.1,0,0,0,0,0,0
Solyc00g134830.1.1,0,0,0,0,0,0
Solyc00g134840.1.1,0,0,0,0,0,0
Solyc00g135040.1.1,0,0,0,0,0,0
Solyc00g135050.1.1,0,0,0,0,0,0
Solyc00g135060.1.1,0,0,0,0,0,0
Solyc00g135260.1.1,0,0,0,0,0,0
Solyc00g136260.1.1,141,83,112,114,86,124
Solyc00g136560.2.1,35,36,11,192,160,144
Solyc00g138060.2.1,2,2,4,1,2,2
Solyc00g139760.1.1,0,0,0,0,0,0
Solyc00g140060.2.1,435,136,48,276,255,218
Solyc00g141360.1.1,0,0,0,0,0,0
Solyc00g141560.1.1,0,0,0,0,0,0
Solyc00g142160.1.1,0,0,0,1,7,1
Solyc00g142170.2.1,2,0,0,2,6,2
Solyc00g143770.1.1,0,0,0,0,0,0
Solyc00g144470.1.1,0,0,0,0,0,0
Solyc00g145170.1.1,149,79,81,16,6,7
Solyc00g147570.2.1,0,1,0,0,0,0
Solyc00g147770.1.1,0,0,2,5,3,1
Solyc00g149970.2.1,30,19,6,30,21,22
Solyc00g153680.1.1,3,14,14,9,3,3
Solyc00g153980.1.1,0,0,0,1,0,0
Solyc00g154480.1.1,2,2,0,0,0,1
Solyc00g154980.1.1,1,0,0,0,0,0
Solyc00g156980.2.1,211,163,18,210,170,120
Solyc00g157080.1.1,259,116,126,474,320,370
Solyc00g157180.2.1,4,3,2,0,2,3
Solyc00g160780.2.1,49,85,73,50,41,39
Solyc00g163580.1.1,0,0,0,0,0,0
Solyc00g164580.1.1,0,0,0,0,0,0
Solyc00g164680.1.1,305,182,51,384,348,311
Solyc00g165080.1.1,0,0,0,0,0,0
Solyc00g165090.1.1,0,0,0,0,0,0
Solyc00g165190.1.1,0,0,0,0,0,0
Solyc00g166190.1.1,0,0,0,0,0,0
Solyc00g166490.1.1,0,0,0,0,0,0
Solyc00g166690.1.1,0,0,0,0,0,0
Solyc00g167290.1.1,0,0,0,0,0,0
Solyc00g167300.1.1,0,0,0,0,0,0
Solyc00g167800.1.1,0,0,0,0,0,0
Solyc00g168200.1.1,0,0,0,0,0,0
Solyc00g170200.1.1,242,233,196,163,141,104
Solyc00g170210.2.1,91,83,123,107,97,81
Solyc00g170510.1.1,0,0,0,2,0,0
Solyc00g171710.1.1,2594,3245,3421,3159,2043,2009
Solyc00g171810.2.1,20,26,42,51,58,42
Solyc00g172410.1.1,0,2,2,0,1,2
Solyc00g173430.1.1,0,0,0,0,0,0
Solyc00g174330.2.1,177,73,63,505,381,383
Solyc00g174340.1.1,547,158,119,1418,1018,1081
Solyc00g175240.1.1,0,0,0,1,1,0
Solyc00g178340.1.1,0,0,0,0,0,0
Solyc00g179240.1.1,8,14,8,9,3,6
Solyc00g179640.1.1,0,0,0,0,0,0
Solyc00g179840.1.1,0,0,0,0,0,0
Solyc00g180440.1.1,0,0,0,0,0,0
Solyc00g180840.1.1,10,16,6,11,15,9
Solyc00g181240.1.1,0,0,0,0,0,0
Solyc00g181250.2.1,3,0,2,6,0,0
Solyc00g183050.1.1,3,2,0,6,1,0
Solyc00g183550.1.1,0,0,0,0,0,0
Solyc00g184350.2.1,48,15,4,58,61,58
Solyc00g185750.1.1,0,0,0,0,0,0
Solyc00g185850.1.1,0,0,0,0,0,0
Solyc00g186050.1.1,0,0,0,0,0,0
Solyc00g187050.2.1,36793,18716,5658,4180,3624,2838
Solyc00g188250.1.1,12,5,10,13,9,8
Solyc00g188750.1.1,0,0,0,0,0,0
Solyc00g188850.2.1,2,0,0,5,11,8
Solyc00g192150.2.1,0,0,0,0,0,0
Solyc00g195350.1.1,0,0,0,0,0,0
Solyc00g195360.1.1,0,0,0,0,0,0
Solyc00g196060.2.1,626,219,26,389,350,275
Solyc00g196460.1.1,0,0,0,0,0,0
Solyc00g198360.1.1,0,0,0,0,0,0
Solyc00g199960.1.1,0,0,0,0,0,0
Solyc00g201060.1.1,0,0,0,0,0,1
Solyc00g201160.2.1,40,26,17,60,71,49
Solyc00g201460.1.1,0,0,0,0,0,0
Solyc00g201760.1.1,0,0,0,0,0,0
Solyc00g202560.1.1,0,0,0,0,0,0
Solyc00g203660.1.1,0,0,0,0,0,0
Solyc00g206460.1.1,200,167,143,129,158,132
Solyc00g207960.1.1,3,0,0,0,1,0
Solyc00g209460.1.1,0,0,1,13,23,13
Solyc00g209560.1.1,2,3,2,0,0,0
Solyc00g210860.1.1,0,0,0,0,1,0
Solyc00g212260.1.1,1,0,0,2,2,0
Solyc00g213960.1.1,0,0,0,0,0,0
Solyc00g215560.1.1,0,0,0,0,0,0
Solyc00g217560.1.1,2,0,0,0,0,0
Solyc00g217960.1.1,76,76,83,57,64,41
Solyc00g218560.1.1,0,0,0,0,0,0
Solyc00g220360.1.1,0,0,0,0,0,0
Solyc00g222060.1.1,0,0,0,0,0,0
Solyc00g222460.1.1,0,0,0,0,0,0
Solyc00g226760.1.1,2,0,0,8,8,4
Solyc00g227860.1.1,1408,910,740,1124,1089,817
Solyc00g227960.1.1,0,0,0,2,2,4
Solyc00g228260.1.1,0,0,0,52,78,33
Solyc00g229260.1.1,0,0,0,0,0,0
Solyc00g230060.1.1,0,2,0,1,0,0
Solyc00g230070.1.1,1,0,0,2,3,1
Solyc00g230080.1.1,9,11,19,7,9,13
Solyc00g230280.1.1,0,0,0,0,0,0
Solyc00g231680.1.1,0,0,0,0,0,0
Solyc00g231780.1.1,2,2,0,2,2,4
Solyc00g233480.1.1,0,0,0,4,4,1
Solyc00g237680.1.1,0,0,0,0,0,0
Solyc00g240580.1.1,0,0,0,0,0,0
Solyc00g244280.1.1,1,0,0,0,0,0
Solyc00g244290.1.1,7,4,8,19,15,10
Solyc00g244300.1.1,24,4,5,21,18,11
Solyc00g245200.1.1,0,0,0,0,0,0
Solyc00g246800.1.1,0,0,0,0,0,0
Solyc00g247300.2.1,4,0,0,49,42,47
Solyc00g249200.1.1,0,0,0,0,0,1
Solyc00g249900.2.1,9,9,6,16,3,7
Solyc00g249910.1.1,0,0,0,0,0,0
Solyc00g254110.1.1,0,0,0,0,0,0
Solyc00g254910.1.1,2,4,3,5,3,0
Solyc00g255510.1.1,0,0,0,20,18,23
Solyc00g256710.1.1,69,34,6,67,60,31
Solyc00g257110.2.1,99826,72693,131305,98766,72652,82761
Solyc00g263210.1.1,0,0,0,0,0,0
Solyc00g265110.2.1,0,0,0,0,0,0
Solyc00g265510.1.1,3,2,4,2,1,1
Solyc00g266110.1.1,0,0,0,0,0,1
Solyc00g268310.1.1,0,0,0,0,0,0
Solyc00g269810.1.1,0,0,0,0,0,0
Solyc00g270510.1.1,0,0,0,0,0,0
Solyc00g272810.1.1,125,42,105,229,230,160
Solyc00g273110.1.1,6,16,18,17,23,24
Solyc00g275310.1.1,0,0,0,0,0,0
Solyc00g277510.1.1,3,11,13,4,7,3
Solyc00g278110.2.1,20,11,19,14,21,14
Solyc00g280110.1.1,0,1,0,1,2,1
Solyc00g281110.1.1,0,0,2,2,0,1
Solyc00g282510.1.1,35,21,15,300,373,196
Solyc00g283010.1.1,16,2,0,17,15,6
Solyc00g283110.1.1,0,0,0,0,0,0
Solyc00g284510.1.1,0,0,0,0,0,2
Solyc00g286010.1.1,0,0,0,0,0,0
Solyc00g286020.1.1,0,0,0,0,0,0
Solyc00g286030.1.1,0,0,0,0,0,0
Solyc00g287330.1.1,0,0,0,0,0,0
Solyc00g289230.1.1,20,16,7,42,33,23
Solyc00g294230.1.1,0,0,0,10,21,15
Solyc00g294630.1.1,0,0,0,0,0,0
Solyc00g297330.1.1,0,0,0,0,0,0
Solyc00g300430.1.1,0,0,0,0,0,0
Solyc00g300730.1.1,0,0,0,0,0,0
Solyc00g303630.1.1,0,0,0,0,0,0
Solyc00g304030.1.1,0,0,0,0,0,0
Solyc00g304630.1.1,0,0,0,0,0,0
Solyc00g306730.1.1,0,0,0,0,0,0
Solyc00g306830.1.1,0,0,0,0,0,0
Solyc00g308530.1.1,0,0,0,0,0,0
Solyc00g308930.1.1,0,0,0,0,0,0
Solyc00g309530.1.1,0,0,0,0,0,0
Solyc00g311230.2.1,16,8,2,18,21,22
Solyc00g313030.1.1,0,0,0,0,0,0
Solyc00g313530.1.1,0,0,0,0,0,0
Solyc00g313930.1.1,0,1,0,1,1,2
Solyc00g316030.1.1,0,0,0,11,7,6
Solyc00g316530.1.1,3,11,13,5,9,8
Solyc00g316730.1.1,0,0,0,0,0,0
Solyc00g318030.1.1,0,0,0,0,0,0
Solyc00g318130.1.1,0,0,0,0,0,0
Solyc00g318830.1.1,3,8,4,24,29,8
Solyc00g320430.1.1,2,1,1,2,1,0
Solyc00g322630.1.1,0,0,0,0,0,1
Solyc00g322830.1.1,0,0,0,0,0,0
Solyc00g323130.2.1,86,72,26,54,49,40
Solyc00g324530.1.1,0,0,0,0,0,0
Solyc01g005000.2.1,1409,944,711,419,289,279
Solyc01g005010.2.1,45,41,38,110,123,76
Solyc01g005020.2.1,1403,728,817,1452,1245,1096
Solyc01g005030.2.1,1007,686,661,1051,924,745
Solyc01g005040.2.1,3,0,1,5,4,4
Solyc01g005050.2.1,1117,1619,3925,1142,837,825
Solyc01g005060.2.1,45,63,69,120,110,65
Solyc01g005070.2.1,539,466,590,1965,1381,1630
Solyc01g005080.2.1,653,321,191,379,324,281
Solyc01g005090.2.1,0,0,0,0,0,0
Solyc01g005100.2.1,157,108,141,225,211,172
Solyc01g005110.2.1,227,359,735,218,205,151
Solyc01g005120.2.1,1377,846,628,788,712,703
Solyc01g005130.2.1,105,92,91,115,102,90
Solyc01g005140.2.1,1,1,0,182,122,146
Solyc01g005150.2.1,21,26,21,27,19,22
Solyc01g005160.2.1,0,0,0,27,14,22
Solyc01g005170.1.1,0,0,0,3,0,3
Solyc01g005180.1.1,6,1,2,8,6,11
Solyc01g005190.1.1,2,5,2,18,9,12
Solyc01g005200.1.1,2,0,4,0,1,4
Solyc01g005210.2.1,852,439,236,1863,1758,1506
Solyc01g005220.2.1,81,50,48,173,154,144
Solyc01g005230.2.1,6,6,0,19,17,10
Solyc01g005240.2.1,728,596,827,1019,826,702
Solyc01g005250.2.1,680,517,554,663,615,465
Solyc01g005260.2.1,52,39,66,81,66,48
Solyc01g005270.2.1,33,27,20,48,24,25
Solyc01g005280.2.1,93,87,77,26,36,31
Solyc01g005290.2.1,25,25,47,44,60,15
Solyc01g005300.2.1,1399,202,757,784,636,633
Solyc01g005310.2.1,1591,1597,4009,838,603,656
Solyc01g005320.2.1,0,2,1,4,10,10
Solyc01g005330.2.1,914,591,404,1762,1724,1218
Solyc01g005340.2.1,352,245,160,407,425,336
Solyc01g005350.2.1,101,69,98,39,21,12
Solyc01g005360.2.1,1323,2923,4566,954,662,760
Solyc01g005370.2.1,103,134,187,109,118,81
Solyc01g005380.2.1,148,88,79,232,229,155
Solyc01g005390.2.1,6,14,18,6,9,4
Solyc01g005400.2.1,33,27,36,44,34,23
Solyc01g005410.2.1,24,30,33,48,35,27
Solyc01g005420.2.1,82,67,68,86,101,69
Solyc01g005430.2.1,1921,1575,2872,2087,1602,1619
Solyc01g005440.2.1,6447,5738,3858,2588,2438,2048
Solyc01g005450.2.1,79,79,60,79,54,59
Solyc01g005460.2.1,76,134,99,111,118,89
Solyc01g005470.2.1,113,113,126,168,126,125
Solyc01g005480.2.1,173,126,64,299,244,173
Solyc01g005500.2.1,0,3,9,3,0,0
Solyc01g005510.2.1,143112,106940,227956,175737,121433,140995
Solyc01g005520.2.1,322,430,245,417,391,333
Solyc01g005530.2.1,114,82,47,176,144,119
Solyc01g005540.2.1,102,92,55,182,151,123
Solyc01g005550.2.1,1390,1211,710,2493,2456,1914
Solyc01g005560.2.1,1952,1716,2661,1729,1659,1315
Solyc01g005570.2.1,165,205,181,257,273,157
Solyc01g005580.2.1,352,424,354,478,465,362
Solyc01g005590.2.1,193,183,146,197,156,99
Solyc01g005600.2.1,1304,978,1522,1234,1094,889
Solyc01g005610.2.1,6,5,2,10,12,13
Solyc01g005620.2.1,5336,6002,6921,6267,5912,4586
Solyc01g005630.1.1,0,0,0,17,6,2
Solyc01g005640.2.1,266,235,150,313,314,228
Solyc01g005650.1.1,8,32,17,89,72,50
Solyc01g005660.1.1,12,7,4,24,13,16
Solyc01g005670.2.1,134,81,83,167,161,119
Solyc01g005680.2.1,0,4,3,0,8,2
Solyc01g005690.2.1,899,522,223,681,595,436
Solyc01g005700.2.1,394,239,210,506,566,375
Solyc01g005710.2.1,41,11,1,51,67,31
Solyc01g005720.2.1,176,107,83,268,253,200
Solyc01g005730.2.1,225,141,61,325,269,201
Solyc01g005740.2.1,2,4,21,3,3,2
Solyc01g005750.1.1,0,0,0,0,0,0
Solyc01g005760.2.1,553,407,144,811,716,550
Solyc01g005770.2.1,7,7,0,13,10,3
Solyc01g005780.1.1,30,6,0,35,25,22
Solyc01g005790.1.1,84,45,12,161,127,108
Solyc01g005800.2.1,194,179,332,129,119,116
Solyc01g005810.2.1,216,282,339,372,371,318
Solyc01g005820.2.1,976,902,1022,1446,1485,1122
Solyc01g005830.2.1,167,167,111,334,293,244
Solyc01g005840.2.1,129,126,162,139,108,101
Solyc01g005850.1.1,10,2,0,20,11,14
Solyc01g005860.2.1,0,0,0,4,4,0
Solyc01g005870.1.1,1032,618,189,891,870,710
Solyc01g005880.1.1,21,7,1,11,6,4
Solyc01g005890.1.1,0,0,0,0,0,0
Solyc01g005900.2.1,55,31,35,56,49,30
Solyc01g005910.2.1,301,295,308,330,282,247
Solyc01g005920.2.1,174,109,91,197,277,182
Solyc01g005930.2.1,285,190,221,328,287,227
Solyc01g005940.2.1,0,0,0,0,0,0
Solyc01g005950.2.1,743,739,940,800,734,579
Solyc01g005960.2.1,3155,1766,2732,2852,2423,2058
Solyc01g005970.2.1,345,160,73,409,380,288
Solyc01g005980.2.1,253,259,173,201,160,122
Solyc01g005990.2.1,784,881,665,582,614,418
Solyc01g006000.2.1,366,262,393,406,392,292
Solyc01g006010.2.1,282,94,83,476,376,355
Solyc01g006020.2.1,643,347,644,589,571,487
Solyc01g006030.2.1,77,37,23,112,126,95
Solyc01g006040.2.1,122,37,18,180,150,110
Solyc01g006050.2.1,276,106,79,54,22,28
Solyc01g006060.2.1,10,14,6,6,14,4
Solyc01g006070.2.1,13,0,1,142,178,98
Solyc01g006080.1.1,0,0,0,3,1,0
Solyc01g006090.2.1,67,87,78,187,187,129
Solyc01g006100.2.1,74,34,26,309,306,240
Solyc01g006110.2.1,732,723,858,975,834,629
Solyc01g006120.2.1,1845,998,999,2313,2006,1605
Solyc01g006130.2.1,71,81,40,127,116,111
Solyc01g006140.2.1,24,28,6,71,52,53
Solyc01g006150.2.1,288,210,208,329,307,254
Solyc01g006160.2.1,512,565,782,684,803,590
Solyc01g006170.2.1,160,164,158,518,521,338
Solyc01g006180.2.1,106,73,64,243,303,178
Solyc01g006190.2.1,982,813,1118,1390,1315,1115
Solyc01g006200.2.1,170,282,499,210,187,142
Solyc01g006210.2.1,22,33,21,61,81,67
Solyc01g006220.2.1,26,10,17,54,49,41
Solyc01g006230.2.1,540,418,408,740,757,573
Solyc01g006240.2.1,67,122,151,93,80,65
Solyc01g006250.1.1,3,7,6,8,13,7
Solyc01g006260.2.1,47,53,89,81,51,54
Solyc01g006270.2.1,0,0,0,0,0,0
Solyc01g006280.2.1,3259,1829,2320,3334,3248,2535
Solyc01g006290.2.1,985,963,884,2136,1895,1601
Solyc01g006300.2.1,323,379,206,317,263,230
Solyc01g006310.2.1,0,0,0,0,0,0
Solyc01g006320.2.1,181,312,267,415,361,352
Solyc01g006330.2.1,31,26,38,124,98,67
Solyc01g006340.2.1,157,157,62,225,219,167
Solyc01g006350.2.1,1112,708,1023,1420,1478,1186
Solyc01g006360.2.1,187,57,16,209,186,158
Solyc01g006370.2.1,2969,1293,1048,3617,3511,2586
Solyc01g006380.2.1,37,17,5,69,40,51
Solyc01g006390.2.1,549,359,244,560,672,443
Solyc01g006400.2.1,30330,19177,13180,9019,9115,6649
Solyc01g006410.2.1,0,0,0,2,0,0
Solyc01g006420.2.1,0,0,0,0,0,0
Solyc01g006430.2.1,31344,19525,27018,20760,16052,16161
Solyc01g006440.1.1,640,747,1764,802,815,631
Solyc01g006450.2.1,413,400,400,401,369,301
Solyc01g006460.1.1,2,2,2,7,18,7
Solyc01g006470.1.1,0,0,0,0,0,0
Solyc01g006480.2.1,181,197,164,244,227,162
Solyc01g006490.2.1,236,151,143,220,211,162
Solyc01g006500.2.1,172,120,82,285,241,173
Solyc01g006510.2.1,771,621,598,652,619,528
Solyc01g006520.2.1,141,64,71,227,206,202
Solyc01g006530.1.1,0,0,0,0,0,0
Solyc01g006540.2.1,1898,1339,1566,716,640,525
Solyc01g006550.2.1,63,54,18,51,51,43
Solyc01g006560.2.1,1073,1043,760,898,895,750
Solyc01g006570.1.1,0,0,0,0,0,0
Solyc01g006580.2.1,2,2,0,13,17,10
Solyc01g006590.1.1,2,0,0,0,0,0
Solyc01g006600.1.1,0,0,0,0,2,0
Solyc01g006610.1.1,0,0,0,1,0,0
Solyc01g006620.2.1,2,3,5,8,0,4
Solyc01g006630.2.1,401,415,543,420,380,295
Solyc01g006640.1.1,0,0,2,2,0,0
Solyc01g006650.1.1,171,59,51,111,101,72
Solyc01g006660.1.1,85,39,38,61,56,42
Solyc01g006670.2.1,141,36,84,141,128,110
Solyc01g006680.2.1,223,90,282,224,183,220
Solyc01g006690.2.1,473,362,206,816,744,540
Solyc01g006700.2.1,304,261,307,437,452,381
Solyc01g006710.2.1,329,180,231,576,528,425
Solyc01g006720.2.1,361,253,121,457,423,362
Solyc01g006730.2.1,663,457,903,1118,786,891
Solyc01g006740.2.1,91,87,68,113,139,100
Solyc01g006750.2.1,7170,8027,21142,13108,9632,10677
Solyc01g006760.2.1,344,296,413,823,553,637
Solyc01g006770.1.1,0,0,0,0,0,0
Solyc01g006780.2.1,334,293,500,538,354,364
Solyc01g006790.2.1,956,868,2222,1194,945,954
Solyc01g006800.2.1,382,370,357,510,547,359
Solyc01g006810.2.1,519,424,698,419,413,407
Solyc01g006820.2.1,1265,643,169,671,631,435
Solyc01g006830.2.1,708,422,298,804,749,517
Solyc01g006840.2.1,8,5,0,16,8,2
Solyc01g006850.1.1,58,28,22,81,75,53
Solyc01g006860.2.1,121,169,165,186,169,145
Solyc01g006870.2.1,842,565,368,606,595,431
Solyc01g006880.2.1,696,217,116,860,713,649
Solyc01g006890.2.1,722,557,1004,1159,1050,842
Solyc01g006900.2.1,3657,4512,4061,3715,3665,2604
Solyc01g006910.2.1,2,0,0,1,0,0
Solyc01g006920.2.1,28,9,7,44,40,32
Solyc01g006930.2.1,96,64,41,118,115,85
Solyc01g006940.2.1,491,523,349,665,589,498
Solyc01g006950.2.1,9,19,6,36,37,25
Solyc01g006960.2.1,606,464,580,764,700,549
Solyc01g006970.2.1,423,232,229,621,651,533
Solyc01g006980.2.1,696,641,926,800,764,538
Solyc01g006990.2.1,704,502,584,848,740,561
Solyc01g007000.2.1,0,0,0,0,2,1
Solyc01g007010.2.1,2,0,1,6,0,2
Solyc01g007020.2.1,2,6,0,16,10,12
